logFC	AveExpr	t	P.Value	adj.P.Val	B
10:538826-540897	1.43087978451348	8.60932995589412	12.8683435969281	1.04261317521876e-08	3.15032405467885e-07	10.4938964315757
17:78379-80246	1.42933002105114	7.93906535140509	14.0901593326545	3.49768977575382e-09	1.86836355337007e-07	11.6014397279517
10:0-5626	1.42820655417509	9.81968662507795	12.2343806137755	1.90497912044049e-08	4.02331590237032e-07	9.87895381073638
1:441873-442949	1.41508959655693	6.79215297943446	8.41894465984305	1.3936980651911e-06	7.21443704334218e-06	5.44731049845704
8:380363-383571	1.4131366371158	8.07597340726466	14.1898393982896	3.21145152503257e-09	1.86836355337007e-07	11.6876098785933
4:112055-113623	1.41106048538169	8.00729653390463	13.5721882903599	5.49897563700273e-09	2.4195492802812e-07	11.1437686763412
2:803896-807583	1.39614311910017	9.0117778473642	12.9605956733143	9.57114247325031e-09	3.15032405467885e-07	10.5809884494508
10:170337-172670	1.37796899759715	8.93312834736461	11.4757981712694	4.06213149652981e-08	6.21682733381953e-07	9.10314695182829
13:119831-121134	1.37569403694314	8.63542255534108	10.3142681241541	1.40975814111127e-07	1.1630504664168e-06	7.82176858048798
1:1040176-1042064	1.36667750725	7.7603674510633	10.6691848083929	9.52724604664057e-08	9.57603818804928e-07	8.22607396350379
16:225146-227374	1.36062101852427	8.59696462085971	13.3764649660315	6.55021072609798e-09	2.66039327952287e-07	10.9663748953276
2:656994-658312	1.35561023517454	6.91121267884445	15.7577264055681	8.9576190639004e-10	1.78230630576749e-07	12.968164567534
16:67326-69999	1.34506619864202	7.97188588058135	14.4152797899623	2.65269236905893e-09	1.86836355337007e-07	11.8802963158864
7:720947-723979	1.34114140971951	8.59036966125005	14.1367573713438	3.36061239554279e-09	1.86836355337007e-07	11.6417971841301
13:376177-376928	1.32259017913011	5.75857313942373	6.53424347977635	2.02161168303526e-05	7.17172271452361e-05	2.66517141540695
1:645523-646447	1.32031945618645	6.82734445920399	8.69819973307297	9.7190338056577e-07	5.43031730093891e-06	5.82178872049333
15:471192-472216	1.31983768167267	7.89899096493921	7.84579532894898	3.00196952408614e-06	1.40263610546592e-05	4.64948450319963
4:612173-615624	1.31732363022145	8.35338094154609	14.5797381770321	2.31129307578188e-09	1.86836355337007e-07	12.0189704499046
10:18255-22832	1.3115827408124	9.36727233465464	12.9742508145209	9.45111306351409e-09	3.15032405467885e-07	10.5938296174626
5:668850-672117	1.30695758824866	9.50051398990055	10.5980269009246	1.02971300997871e-07	9.86644331153227e-07	8.14594668839521
11:26294-28887	1.30638129275466	7.77002167703061	15.0553277856292	1.56375729483385e-09	1.83480855927171e-07	12.4112960741726
2:761106-766669	1.30610388866788	9.02785184372067	13.0032037759691	9.20192177892472e-09	3.15032405467885e-07	10.621014127292
8:101892-104963	-1.29858723606643	9.8573303916832	-4.99082507623835	0.00025665280218407	0.000691391222210147	0.0304324431576486
2:249459-249731	1.29695806894716	4.57390024160921	6.31408211906345	2.84681001143848e-05	9.51339041797162e-05	2.30927926866392
8:329570-331327	1.29536204594637	7.43572520550145	13.9960679400045	3.79311847821148e-09	1.90739672047206e-07	11.5195452821066
3:438596-441054	1.29316045800815	7.96200379016797	13.6085821255121	5.32428216538726e-09	2.4195492802812e-07	11.1764799148625
4:302495-304734	1.29187294987116	7.84838690760091	13.6469884937122	5.14636663606746e-09	2.4195492802812e-07	11.2109077005875
15:185948-188469	1.29032260251294	8.43834232524321	10.2671449540839	1.48625052352853e-07	1.20729273295856e-06	7.76720104738098
2:1058195-1059511	1.28786190999807	6.9719026725713	10.1394381874656	1.71674653559049e-07	1.3733972284724e-06	7.61825179925174
18:218888-221200	1.28491829627124	8.18572921713977	15.2376091243339	1.35023204982386e-09	1.78230630576749e-07	12.5583358436784
2:166699-168165	1.28289826319265	8.11609698500625	14.1858148828619	3.22250766958757e-09	1.86836355337007e-07	11.684142465324
6:664592-666846	1.27628280999249	8.03497767210192	10.3451990095346	1.36184559655762e-07	1.14135630949591e-06	7.85747131960113
13:210632-212290	1.27581137406144	7.34484109731018	11.483243025255	4.03124047447844e-08	6.21682733381953e-07	9.11098431178677
14:131220-132888	1.27002973690817	7.02105504227984	11.1314981160641	5.80852923826838e-08	7.09597672344948e-07	8.7356387572953
11:467838-469801	1.26598082851983	8.53301159398847	8.73381602807756	9.2879799487843e-07	5.27317571285818e-06	5.86890004358293
16:286024-289521	1.26431854688998	9.34864482827225	11.3679838455452	4.53907260055296e-08	6.47737927862693e-07	8.98913457992724
9:152069-154909	1.26320970801947	7.96082779534365	15.2557963334129	1.33071309916348e-09	1.78230630576749e-07	12.5729079942054
2:800244-802964	1.26029256798265	9.40516106363316	9.86923892104016	2.34030305219796e-07	1.74039438247961e-06	7.29787281679426
12:504845-507441	1.25433469520155	8.07110289387706	12.5708416803783	1.37894993281945e-08	3.30947983876667e-07	10.2089486014019
9:273505-276817	1.24999366435963	9.1167691096723	16.8388473089861	3.96525455548799e-10	1.39576960353177e-07	13.7766343565806
16:161387-164261	1.24888087895192	8.93210291126609	11.2097993124919	5.35054797610234e-08	6.8074441720049e-07	8.8200971014628
7:132997-133960	1.24534006165096	6.49412484278448	9.51188808513708	3.56241674494881e-07	2.47494215964865e-06	6.86289903267273
2:158260-165902	1.24302970788858	11.090605906246	13.392747772395	6.45502263407403e-09	2.66039327952287e-07	10.9812284565512
2:319932-320461	1.24073731187492	6.94471948076757	9.8109265775047	2.50433652595763e-07	1.83651345236893e-06	7.22778095883658
14:349341-351238	1.23400065818748	9.05393651280752	11.1729237137348	5.56122100704069e-08	6.99124926599401e-07	8.78038708517759
2:708498-711326	1.23310016223385	8.03585819810913	9.67094646639385	2.95038670090519e-07	2.08869264329923e-06	7.05812101376789
6:184078-186592	1.23238170514689	7.77693424713932	14.0766421082307	3.53856733592817e-09	1.86836355337007e-07	11.5897080466865
6:472156-475888	1.2312455201192	8.51501471471286	11.2810512878911	4.96729824573102e-08	6.5725966243969e-07	8.8964986295185
17:316471-318494	1.22969499916421	7.54827531756085	11.2891825860287	4.92546702937214e-08	6.5725966243969e-07	8.90519031171541
2:982655-986684	1.22106782560886	9.757620729583	10.8673385011357	7.69028196405666e-08	8.51374879399778e-07	8.44679428447331
17:355753-357964	1.21223133010917	7.90722881489565	11.0396170310603	6.40007679260033e-08	7.59379898088309e-07	8.63586104319544
15:298677-306370	1.20629448298303	10.9773757877935	6.80080019793627	1.34747972120868e-05	5.10013829962856e-05	3.08712283990435
9:518041-521614	1.19936563163449	9.52698746919721	10.4208172874493	1.25189165609599e-07	1.12033693969269e-06	7.94437581935346
18:196438-198090	1.19873187166005	6.99143842253165	7.66847711871239	3.83612249781903e-06	1.71650227021055e-05	4.39440379367699
1:632535-634728	1.19784782244727	7.52316107568762	10.9762833905356	6.84520104430917e-08	8.03170255865609e-07	8.56665802620298
2:400038-401182	1.19762138589662	6.66222336873838	7.9304919429905	2.67374033091595e-06	1.26047758457466e-05	4.76992585995488
16:235124-240149	1.19453510445659	8.97732836769388	13.1922514700567	7.73847763046255e-09	2.81787323371326e-07	10.7971045453039
2:1066400-1074072	1.19349133709982	10.7758263315365	12.643276593506	1.28753087484259e-08	3.30947983876667e-07	10.2789084843177
8:268010-269837	1.19344797266314	7.06304233196949	10.4480437233697	1.21466092901877e-07	1.09630935131951e-06	7.97553460138499
18:189253-192477	1.1891477295432	9.11305690085252	12.6539248050718	1.27464922608406e-08	3.30947983876667e-07	10.2891610339809
18:180899-182185	1.1877327854656	6.80029268225385	11.2431125108776	5.16756401396231e-08	6.73697234412864e-07	8.85587144700252
1:251517-253313	1.18565567359994	8.26197945141667	10.7154868912142	9.05952040891494e-08	9.56685355181418e-07	8.27796520660906
1:655738-659031	1.18389342114276	8.0055880670699	11.4834569232727	4.03035667133102e-08	6.21682733381953e-07	9.11120941945665
16:75275-77560	1.1823235064196	8.20187679330181	9.15179872023898	5.50849916466973e-07	3.3386493792625e-06	6.41109975084162
17:64548-66705	1.18092155225916	7.78536459986493	12.5046384935078	1.46860788860392e-08	3.38353293319338e-07	10.1446754473025
2:262620-263484	1.1793901674446	6.24188999033466	10.5604332718161	1.07305086076308e-07	1.00278027342107e-06	8.10342746260465
18:343135-345706	1.17776840372563	9.04222104400966	9.21695520368589	5.08589992642537e-07	3.21879461686356e-06	6.49388051213341
2:998435-999236	1.17702541080348	6.01001955425792	9.26119447310644	4.81877404468415e-07	3.17342873603622e-06	6.54982422084933
8:615756-616149	1.16609908428081	5.11095970359602	6.00401590587696	4.6627107140382e-05	0.00014697977653804	1.79666427052937
2:714953-716235	1.16423525223026	6.51425248259871	6.511297984331	2.09438947817371e-05	7.34775843505461e-05	2.62839266236889
4:723945-727695	1.16077853656946	8.27123009674208	11.2157308125843	5.31746624376373e-08	6.8074441720049e-07	8.82647371103721
2:307311-307532	1.15904684772333	5.99593607488193	9.21135761864937	5.12080961773749e-07	3.21879461686356e-06	6.48678690513729
9:503926-505138	1.15727520400954	7.68988732564153	10.3876208884289	1.29894496575324e-07	1.14059422831491e-06	7.90629095344851
10:234040-236152	1.15494208041992	7.86270989178549	12.0494963938374	2.28253401627278e-08	4.40960489326851e-07	9.6940158707296
7:512722-518680	1.15478390294197	10.8078451053171	11.389699546948	4.43839135389246e-08	6.47737927862693e-07	9.0121762848646
10:40280-43106	1.15423484178174	8.18408540699087	12.7982712801535	1.1130204160937e-08	3.26485988720819e-07	10.4273462018689
9:5-4513	1.15014186418755	9.40572201931136	11.3407290654143	4.66890895040557e-08	6.5725966243969e-07	8.96015986853809
1:313796-316438	1.15003768616015	8.3559933234024	7.38217033390198	5.74580550583945e-06	2.44660105409938e-05	3.9740273339398
7:295548-300543	1.14683676490933	8.43933198461402	14.1747736934954	3.25305034092715e-09	1.86836355337007e-07	11.6746246584873
7:271662-272132	1.13891952126607	5.32896442824161	3.14952165428222	0.00778628527779544	0.01497799724804	-3.43932040508253
3:395701-398612	1.13881133943972	8.85900546944425	11.125367583849	5.84611718693281e-08	7.09597672344948e-07	8.72900399955621
4:897898-901435	1.13607382321751	9.16619675720052	11.6862502056317	3.27886498435211e-08	5.61792311236717e-07	9.32294992930324
10:246782-248952	1.13300561525706	8.06447796387485	12.9272427058134	9.87124444431224e-09	3.15032405467885e-07	10.5495693468327
9:557120-559702	1.12737773325479	7.77943667080265	10.3927074839702	1.29161407527264e-07	1.14059422831491e-06	7.91213330228664
15:373168-373660	1.12687864582535	5.13455081007401	11.6345020095131	3.45515729079886e-08	5.79150174457714e-07	9.26923574172846
15:451173-452789	1.1251514681661	6.78871524347388	7.96449884925006	2.55288881559079e-06	1.21434711228102e-05	4.81803278825277
16:19257-20279	1.12466149026037	6.84446611533111	7.12856825196564	8.28885428933173e-06	3.34085119447874e-05	3.59270819340904
4:349106-351492	1.12463115506588	8.43789859705276	6.95221809046327	1.07467099311216e-05	4.16991880929977e-05	3.32249028257871
14:380712-382753	1.1229766316016	7.40940126335822	10.5076726302164	1.13719480390752e-07	1.04424148950117e-06	8.04353457486727
2:592067-593378	1.12286398611361	6.46476503672521	9.09751334815683	5.88921479282878e-07	3.49382630406022e-06	6.34177748985373
2:690122-691892	1.12238223133474	6.90371569421795	9.20516911350389	5.15970248404635e-07	3.22405078293074e-06	6.47894050079948
12:0-1476	1.11851840833455	8.32679156195567	9.58385457102652	3.2701991855461e-07	2.28697373505741e-06	6.95155212528533
1:430327-434540	1.11590094082206	9.0092504024183	9.22437653286417	5.04000742529473e-07	3.21879461686356e-06	6.50328005675339
2:187317-189289	1.11548763045735	7.35290343708569	8.12442740811103	2.05755906859303e-06	1.0059177668677e-05	5.04235295902052
3:359232-361663	1.11263398629665	7.51007792233824	10.7396509098651	8.82523593939868e-08	9.41358500202525e-07	8.30496914283798
5:319269-323150	1.11162528727605	9.07734861050041	12.0400716849017	2.30381530392222e-08	4.40960489326851e-07	9.68451845943985
6:414462-416168	1.10916903053738	7.80820097697116	9.17519237430075	5.35261091102868e-07	3.26725845204988e-06	6.44087424148357
20:0-4212	1.10870569344459	9.40307233679189	12.2751399012857	1.831110058084e-08	3.94622902313614e-07	9.91937680025457
17:139119-140428	1.1083143602971	7.01840614744093	11.3993457550526	4.39443780342779e-08	6.47737927862693e-07	9.02239891373675
2:605060-608208	1.10455089415819	9.80530345240503	5.72312191804131	7.37520578261432e-05	0.000220629385451579	1.32080133283229
6:53877-57523	1.10332534421132	9.76471230090123	8.71338746275843	9.53266870063871e-07	5.35452029142259e-06	5.84189601322756
11:440785-443297	1.10294994284794	8.8345309183233	10.5667257448919	1.06566304033346e-07	1.00278027342107e-06	8.11055343343875
6:506258-509193	1.09474170221232	8.56582549453129	10.6896490186813	9.31741477141815e-08	9.57603818804928e-07	8.24903236483787
3:884063-886722	1.09418844394312	8.32157241347293	11.4849173898218	4.02432772654159e-08	6.21682733381953e-07	9.11274632336431
16:177762-181055	1.09014561146726	9.66855867698091	8.58154079469771	1.12867934964665e-06	6.1953909184812e-06	5.66645552272316
18:26144-26794	1.0883182547778	5.78517603679089	5.87962960104285	5.70466002316091e-05	0.00017686600753254	1.58728155605944
8:0-2184	1.08785197187407	8.49600138073424	8.6873477582465	9.85457287922102e-07	5.47706787392495e-06	5.80740538576039
7:519331-522621	1.08775203127522	9.48950550489153	12.5008761407792	1.47388745195924e-08	3.38353293319338e-07	10.1410132026914
2:556153-556550	-1.08695907554076	8.26971071664081	-6.10246902354377	3.98082147516117e-05	0.000128163032858848	1.96087553759766
14:55516-55528	-1.08188559319788	1.87466663482448	-1.71083949216497	0.111156651781862	0.159920196569	-5.96475557402464
11:172125-173245	1.07967192005552	6.60362339832632	10.3634557639404	1.33438519515083e-07	1.14059422831491e-06	7.87850220428396
2:179860-180146	1.07549200575361	5.14216109376667	4.93624079013771	0.000282480636366213	0.000749496361815882	-0.0684866855362634
15:445991-446951	1.0715466679069	6.45224804002929	10.6985849850374	9.22734508414842e-08	9.57603818804928e-07	8.25904554919926
13:36-1905	1.06920692058561	9.34713479313176	4.80931320593808	0.000353576555066	0.000910675224755357	-0.299871707998095
8:639813-641586	1.06753311133665	7.58310854987069	12.6081292546791	1.33105055367639e-08	3.30947983876667e-07	10.2450093211716
14:535891-537509	1.06717413233468	7.12278730814798	9.86925951362307	2.3402471953686e-07	1.74039438247961e-06	7.29789750899987
16:482132-484446	-1.06708367789868	11.1699798123301	-5.8620700213044	5.87043876678463e-05	0.000180734208096926	1.55755108896183
2:336940-337257	1.0613279842696	5.33131506230243	4.86775881488536	0.000318769348955293	0.000833218892318786	-0.193093547757988
4:641756-642855	1.05156235058698	6.62310410169971	11.2787434818777	4.97923986696735e-08	6.5725966243969e-07	8.89403076109451
13:17852-20511	1.04996870577119	7.89523377496936	11.5947835355579	3.59734834264389e-08	5.93562476536242e-07	9.22786155700483
16:293089-294600	1.04820279592754	6.78656123381467	10.3529359466224	1.35013521344094e-07	1.14059422831491e-06	7.86638773048135
19:124203-127614	1.04763164482258	10.1884902895731	8.51735271973893	1.22625257435554e-06	6.47461359259728e-06	5.58031417034649
2:19301-19581	-1.04368767693663	7.64325554595894	-11.303475610469	4.85284846775868e-08	6.5725966243969e-07	8.92045487042487
10:97527-97872	-1.04286874910829	6.69444166941232	-8.54230547296114	1.1872939134084e-06	6.33223420484481e-06	5.61385830505419
6:670146-671445	1.04072621694809	6.76302997713812	13.204323502922	7.65392112012308e-09	2.81787323371326e-07	10.8082668097087
12:270974-275569	1.03418146105537	9.33153408409412	10.8613609605025	7.73977163090708e-08	8.51374879399778e-07	8.44018733177462
6:120693-122995	1.03163767732307	7.94538497859607	11.5586790943541	3.7320476152104e-08	6.06314197178797e-07	9.19014091778148
8:635860-638403	1.03104434551339	8.59495868253381	11.3681565975784	4.53826208172842e-08	6.47737927862693e-07	8.98931803568382
7:747449-749011	1.03034766844723	7.15315984351928	12.1134014726527	2.14367626971128e-08	4.27117385059455e-07	9.75823403158477
6:379593-383340	1.02900884040445	9.30243308354025	11.9405656874624	2.54193649051263e-08	4.70927181400235e-07	9.58382595062694
2:355396-356772	1.02728006114472	8.31263671306931	8.33676832810828	1.55219575696265e-06	7.80532723501217e-06	5.33536654705843
5:721500-723929	1.02648923553851	7.62899059842329	10.6438848123831	9.79367541959586e-08	9.57603818804928e-07	8.19763781239722
14:399106-402102	1.02474747955162	8.36477043236717	10.6672887021655	9.54694226439994e-08	9.57603818804928e-07	8.22394483525353
5:629861-630900	1.02200646806447	6.43952113684553	10.1570641807728	1.68277871472767e-07	1.35649948301712e-06	7.63890304927745
8:66133-67895	1.02174326575953	7.46642915512705	7.98520781631667	2.48215206553027e-06	1.18604189194568e-05	4.84725774338301
8:241557-245301	1.02042864704615	10.1013881044976	8.07986659294664	2.18436113586068e-06	1.06298864491653e-05	4.98016710148501
17:312831-314218	1.02040995863381	6.69054753690803	10.3151637034487	1.40834581244727e-07	1.1630504664168e-06	7.82280359832933
2:304717-306265	1.01806187574942	9.43810969606445	6.38992910932004	2.52824513335862e-05	8.6123447123442e-05	2.4326436705865
6:785669-789423	1.01761384292858	8.72348858647249	9.3194780614081	4.4894810971641e-07	3.01967645771038e-06	6.62320671790518
11:347579-352527	1.01691019597654	9.03672848331178	10.2725273950922	1.47729319649582e-07	1.20729273295856e-06	7.77344447562465
19:84372-85045	-1.01490304010333	8.6277617291485	-9.02404083677201	6.44982584463461e-07	3.7838978288523e-06	6.24743819018179
4:548809-551441	1.01354750121384	8.01081434428709	8.83202584978883	8.20160280724814e-07	4.70700682850763e-06	5.99805694791165
10:338222-343142	1.01323829930099	9.05919237074168	13.2889182437582	7.08849122719145e-09	2.77238767996821e-07	10.8862119640434
13:214384-215846	1.01282653212839	8.95008813929382	8.40036892737718	1.42795343962968e-06	7.34825548634515e-06	5.42207609997014
5:511315-513055	1.01228879770277	7.42737598827526	12.1944650469422	1.98042245337614e-08	4.10063943287294e-07	9.83924637831731
5:535162-539010	1.00969308769503	8.94979466860981	9.25787700147351	4.83827676611583e-07	3.17342873603622e-06	6.54563635791487
16:78067-80746	1.00621937838489	7.98108414668596	10.8867267871235	7.53207803641112e-08	8.46156851750015e-07	8.46820229660862
16:470011-472805	1.00532182786375	8.59781478246095	10.3625849179865	1.33568151551151e-07	1.14059422831491e-06	7.87749974640129
3:461019-462630	1.00521702753068	7.23405674065765	9.97099097679335	2.08094117815636e-07	1.59237237980661e-06	7.41936625174496
10:32271-32506	1.00172979310908	4.27726778547364	4.41071121900185	0.000725156879288451	0.00175634326726744	-1.03798795549243
2:1051260-1054352	0.995028256485357	10.5144018823235	9.19008558425475	5.25582455105872e-07	3.24570217889942e-06	6.45979871728267
19:44788-45121	0.994632990494737	4.64044001029546	4.96434011721186	0.000268862365183974	0.000718781411732345	-0.0175195482095525
2:635617-637483	0.993503044185429	7.60340835720502	7.69705562654383	3.68653702659082e-06	1.66366799148714e-05	4.43578526646033
18:0-3583	0.990212261905342	9.18422850891551	9.19185990974173	5.2444188681783e-07	3.24570217889942e-06	6.46205170879166
4:695648-698998	0.982306067345059	9.1944021418453	7.34918980081375	6.02347277283756e-06	2.54431489924659e-05	3.92491782187757
7:0-2084	0.98086361481481	8.972917034535	6.68273536405493	1.61080975596565e-05	5.90630243854073e-05	2.90143227927661
3:315674-318253	0.980445963789122	7.92368446018096	11.1407467882993	5.75231187127129e-08	7.09597672344948e-07	8.74564201122783
14:317015-320214	0.978929897114523	8.06460104757901	10.5987530966587	1.02889451706147e-07	9.86644331153227e-07	8.14676675561104
2:6983-10370	-0.976236916545433	11.9660212516655	-5.66948231640908	8.06020113032756e-05	0.000238419394779437	1.22869956077418
7:612198-615974	0.971783464828379	9.86019869646635	6.51772995486442	2.07371352025747e-05	7.3238845397722e-05	2.63870963294958
4:171069-171914	0.968072856012008	6.21015259895036	5.72806398151445	7.31524951537561e-05	0.000219457485461268	1.32926734389253
3:447195-447735	0.9676551543366	5.6246447126805	8.39742373634208	1.433466505859e-06	7.34825548634515e-06	5.41807141520863
12:291089-292256	0.967045228725063	8.83321434082633	7.32596105011731	6.22756627492705e-06	2.62004381925218e-05	3.89024339448668
7:123473-125021	0.961363441650152	7.16901861117263	9.26758046168825	4.78146797265851e-07	3.17342873603622e-06	6.55788234192062
9:701499-704724	0.961235645963626	9.37860024006531	11.0698778624276	6.19842816743249e-08	7.43811380091898e-07	8.6688031573593
6:611557-611758	0.960893433815452	4.84305168556545	7.82518600365549	3.08815233212458e-06	1.41172678039981e-05	4.6200412618789
6:203361-212351	0.959713663065791	9.69612089553747	10.6564532625331	9.6603367920332e-08	9.57603818804928e-07	8.21177150734272
16:186687-193137	0.948418474331021	10.7291759165909	9.69775598461856	2.85879653270382e-07	2.06773228666797e-06	7.09076932440328
20:65141-67226	0.948089844057626	7.42160583009911	4.962832410542	0.000269575394865724	0.000718867719641931	-0.020251852354539
14:458764-462736	0.944532885146351	9.23680637393656	10.0107729003105	1.98804852941549e-07	1.55509573856501e-06	7.46658754696901
11:219515-221811	0.943587717454156	8.62615653587153	9.68656410476586	2.89665690850807e-07	2.08086373835682e-06	7.07714892623404
8:303801-304176	-0.939710830577766	8.11677499874589	-7.90025289352877	2.78631822857481e-06	1.30771202194444e-05	4.72702796254558
5:788242-791290	0.937550715015034	9.34090340248559	10.0800271350504	1.83674606764124e-07	1.44746555778294e-06	7.548421712665
13:287283-287365	-0.934486901382475	3.17557127457605	-2.92501888076998	0.0119634482941646	0.0221250462322904	-3.86404200994179
2:532797-533461	0.929600594293656	5.59958701093345	4.57165384365882	0.000541319367329586	0.00135137884609939	-0.737984010339966
5:768761-776578	0.927195320192711	11.0486089771053	9.7990124998393	2.53933839837432e-07	1.84933886116088e-06	7.21341808275015
16:223700-224463	0.927121883342594	7.46017982340521	5.17495140350038	0.000186276568615481	0.00051494255617264	0.361414914511424
15:400268-401624	0.927076176111495	6.70218873034556	7.83923494482193	3.02912247604093e-06	1.40263610546592e-05	4.64011789401345
1:702906-703464	0.926220989724407	5.46364142334531	10.355477562943	1.34631183881427e-07	1.14059422831491e-06	7.86931557621835
6:377342-378210	0.923268137502983	6.24843689958969	9.29102466054047	4.64713146176463e-07	3.1059309010275e-06	6.58742769663375
1:892301-893060	0.923003499322059	6.2838030450279	6.11087557552519	3.92768537747455e-05	0.000126839014024866	1.97483469830913
19:0-42832	-0.920163419562922	16.5534969595406	-5.20036009722655	0.000178282179323008	0.000495436793066044	0.40675527246184
7:649697-652035	0.918432232565862	8.01369111272188	12.6808668644115	1.24266922759535e-08	3.30947983876667e-07	10.3150657161756
7:5277-9157	0.916432465481712	8.64439231988731	12.4746253334633	1.51129524826167e-08	3.39559102588154e-07	10.1154321032942
10:543373-545818	0.912017457719917	7.99884628166399	11.7728896790871	3.00491897021007e-08	5.28865738756973e-07	9.41240007154796
5:466733-468400	0.900753601524928	7.36325320974391	4.71864246240339	0.000415609875815357	0.00106010634990584	-0.466292408279913
16:71659-73086	0.899069214079241	6.87294614738516	6.13472603727482	3.78096246793018e-05	0.000122475348654426	2.01438528492217
18:10633-15835	0.898926844346366	8.68974414968352	9.22519096921956	5.03499803807728e-07	3.21879461686356e-06	6.5043112252443
5:809609-810314	0.89863689513091	6.06888246300711	4.00053812401921	0.00154785917060703	0.00345655238027637	-1.81256335877971
16:419773-421141	0.897127635712231	6.81443138491074	7.22922667142389	7.15982580465646e-06	2.96501021557538e-05	3.74507901931831
7:625145-626828	0.89666607633381	6.99293152355251	8.14529987453583	2.00088019658544e-06	9.87350227847769e-06	5.07139753972513
4:340041-341459	0.896652468234405	7.18861630395458	9.99208183475366	2.0311286862259e-07	1.56559992164566e-06	7.44442061098783
5:672900-673577	0.895171320008529	6.05551060734181	6.64268932536982	1.71207429600786e-05	6.23431191925622e-05	2.83801482800464
19:131826-185428	-0.891190430637213	16.6342561710354	-5.39337412865537	0.000128130836505519	0.00036668336951173	0.748459009911716
6:452910-458723	0.88901050526419	10.7065092638268	9.38224781847649	4.16152915620264e-07	2.8366570890095e-06	6.70183170419011
9:498729-501027	0.887219810648682	9.22792401502229	9.66620953393802	2.96689295923186e-07	2.08869264329923e-06	7.05234478543539
17:134828-137062	0.886402750535376	8.11551162281052	8.57625875190126	1.13638740475697e-06	6.1953909184812e-06	5.6593850884275
6:199487-201569	0.886311938514574	7.26998432977746	10.9264628476798	7.21862070054099e-08	8.28572115192531e-07	8.51197396176256
9:287481-289541	0.883933638808664	7.59441349317349	11.9086192000557	2.6238741179472e-08	4.77726046302111e-07	9.55133532581412
