logFC	AveExpr	t	P.Value	adj.P.Val	B
17:149797-150046	-0.797802375469281	6.86131839181631	-4.27963958884984	0.000922169444325471	0.00523554265165429	-0.9656288163153
10:170337-172670	0.797759141250872	8.93312834736461	6.64378001990193	1.70922880404633e-05	0.000331648923799008	3.10432393314392
2:220001-222649	-0.793501637831712	10.1269042309504	-7.02011373700332	9.71955579893383e-06	0.000256596273091853	3.68101911717867
14:325281-332462	-0.788870776663037	11.8901053730972	-4.39629821042041	0.000744505978023334	0.00434363708725216	-0.748657987344577
18:343135-345706	0.778503116961199	9.04222104400966	6.09239331965708	4.04550820397603e-05	0.000582416354699199	2.22323825264573
19:117744-119562	-0.775864085450429	9.06783830431891	-6.71656580032485	1.53020069428253e-05	0.00030488527040799	3.21740960357743
2:803896-807583	0.775740278001921	9.0117778473642	7.20130762608872	7.4556262524731e-06	0.00022494689493176	3.95166640223618
8:697350-698928	0.774980166026968	8.43098056461132	6.45583293783569	2.28199152681585e-05	0.000388674685857667	2.80885074819673
2:1051260-1054352	0.765376761688245	10.5144018823235	7.06902331493562	9.04438754617456e-06	0.000249882392279728	3.75452011867852
15:471192-472216	0.760829162454349	7.89899096493921	4.52276061806888	0.00059140655116358	0.00369026257407343	-0.514915254706268
6:120693-122995	0.757205361293067	7.94538497859607	8.48388341381814	1.28066036058185e-06	8.39613131699583e-05	5.74307745336177
10:525323-528839	-0.75275890209041	9.02950676452247	-4.96486023604217	0.000268616845496689	0.0020555028177138	0.28854497830755
16:223700-224463	0.748699164939763	7.46017982340521	4.17904254447727	0.00111039897587743	0.00609566093702738	-1.15367366905764
16:176744-177194	-0.747213563715733	7.29079116761492	-4.23807517396228	0.000995597722515536	0.00559229359030003	-1.04322355131857
20:0-4212	0.737911722224778	9.40307233679189	8.16985939430512	1.93630950419711e-06	9.47653750454538e-05	5.32392401332667
2:171230-177767	0.734137665973437	10.1416268608683	5.87504973624404	5.74741760965415e-05	0.00073123771033672	1.86404158314351
1:835316-836122	0.731649340331099	6.15046768301855	7.22674573179607	7.18560016273175e-06	0.00022494689493176	3.98930256473434
17:355753-357964	0.728777375725318	7.90722881489565	6.63687113926028	1.7273381447865e-05	0.000331648923799008	3.09355092752708
13:210632-212290	0.725726051097904	7.34484109731018	6.53206953939146	2.02839085623235e-05	0.000362166319824624	2.92930630504489
1:655738-659031	0.721768771973113	8.0055880670699	7.00096854454703	9.9982153051606e-06	0.000257515008835356	3.65215776393854
20:85627-87124	0.717363815206824	7.62014087046251	6.07662472789534	4.14897730044145e-05	0.000584176003902156	2.19740413717189
20:65141-67226	0.712622579961264	7.42160583009911	3.7302650782333	0.00257349350622512	0.0112763864837084	-2.00076758656828
18:218888-221200	0.711911111597472	8.18572921713977	8.44242258925886	1.35164992792547e-06	8.39613131699583e-05	5.68842945015993
20:5002-5646	0.707050935736794	5.91510194107834	5.08837781492602	0.000216448315650648	0.00181274530676488	0.508834548077906
14:349341-351238	0.705624154474807	9.05393651280752	6.3888822069962	2.53237628293855e-05	0.000411413746889709	2.70238617375876
16:161387-164261	0.704218258523284	8.93210291126609	6.32097542950888	2.81617864886022e-05	0.000450588583817636	2.59374979252781
16:419773-421141	0.704083022576541	6.81443138491074	5.67363612833769	8.00484024607932e-05	0.000918816445636931	1.52519911788218
15:185948-188469	0.703932468183255	8.43834232524321	5.60121683883397	9.02999750343824e-05	0.00102534165200331	1.40197434773981
18:196438-198090	0.700110169974676	6.99143842253165	4.47871533739546	0.00064064183218206	0.00387943591896208	-0.596144095613027
15:145908-146742	0.696804745372861	6.62619693731592	3.86686685553211	0.00198885389591174	0.00910708338306174	-1.7418068293901
9:273505-276817	0.69566218307274	9.1167691096723	9.37136692240672	4.21649355764179e-07	4.13066572441387e-05	6.86443275087143
18:79962-80661	0.695238280289989	5.59855827305417	5.02436527877789	0.000242015806858221	0.00192156911309986	0.394911143046534
1:181203-182023	-0.693815249644186	7.61488511536064	-3.68475056056899	0.00280508816805075	0.0119442463929903	-2.08718773343173
19:101895-102385	-0.692405919433023	7.45896379729191	-4.00515536181773	0.00153455788570868	0.00743345471242371	-1.48052359179126
2:166699-168165	0.685490826642343	8.11609698500625	7.57990422907602	4.3421396545953e-06	0.000158113775008712	4.50276695554446
17:30035-37922	-0.684418694184705	13.7764543615811	-4.47452641355126	0.000645540435536435	0.00387943591896208	-0.603879596078964
7:303082-303596	-0.680811053528882	7.94689309529206	-3.20925789650759	0.00694498177510293	0.0245280961689254	-2.9901518322963
5:823802-825576	0.679454779872205	8.5615855474397	3.56974248134488	0.00348953752850228	0.0144507907062683	-2.30573935625672
2:360938-361271	0.671478726666264	4.53634434133209	3.0510734469461	0.00940087057899079	0.0309607424000276	-3.28863993609944
11:219515-221811	0.670561277481976	8.62615653587153	6.88376361874214	1.18995144678095e-05	0.000292229936697834	3.47436229831398
4:112055-113623	0.669423514206697	8.00729653390463	6.43880405902663	2.34309035953478e-05	0.000392746574550592	2.78183197626204
2:1048018-1049248	0.668945294065557	6.9127481702144	5.24573519057981	0.000164885809342901	0.00154087977580623	0.786631284498754
1:1040176-1042064	0.662710384576714	7.7603674510633	5.17355376815809	0.000186727045451361	0.00166758599687288	0.659605105608828
5:511315-513055	0.651873564464785	7.42737598827526	7.852748558446	2.97347291328683e-06	0.000130832808184621	4.88812014433561
10:246782-248952	0.649764148728535	8.06447796387485	7.41360743410289	5.49375484738315e-06	0.000193380170627887	4.26307386340469
18:189253-192477	0.644904525615345	9.11305690085252	6.8625395910413	1.22829963684888e-05	0.000293647720626453	3.4419616802688
4:302495-304734	0.640136018959382	7.84838690760091	6.76221983440447	1.42812272914818e-05	0.00030488527040799	3.28796065144403
16:67326-69999	0.634940306220202	7.97188588058135	6.80475219236738	1.33949557034369e-05	0.000294689025475611	3.35342429196121
11:367968-368022	0.633991823295619	3.24198370444354	2.1746656320616	0.0489670829278466	0.117216293919621	-4.87227581724251
10:0-5626	0.632367763917495	9.81968662507795	5.41702311128052	0.000123092285015626	0.00124986012477404	1.08528364587136
2:592067-593378	0.626968889581262	6.46476503672521	5.07974065637856	0.000219726703850289	0.00181274530676488	0.493493499587183
19:110008-110476	-0.621376903557173	7.10875073293797	-2.81283844161887	0.0148189832428829	0.0433486047215631	-3.73356055409933
1:892301-893060	0.616725725949767	6.2838030450279	4.08312013797628	0.0013268622702716	0.00676892056718264	-1.3337153510288
10:234040-236152	0.614095091036877	7.86270989178549	6.40684646474366	2.46246594842732e-05	0.000406306881490508	2.73101537807289
11:274964-275746	0.610617831967377	6.12480359485809	5.87574860493715	5.74087122755597e-05	0.00073123771033672	1.86520733250109
6:670146-671445	0.60279297508505	6.76302997713812	7.64799936687744	3.9472667483057e-06	0.000151279414068781	4.59985586678017
14:147777-147812	-0.601867194909952	2.63880743883983	-1.55600198750031	0.144015149478592	0.267469111160428	-5.83711701242434
16:235124-240149	0.598509442018832	8.97732836769388	6.60984096395192	1.80016275293774e-05	0.000339459261982545	3.05133803109838
2:500753-501168	-0.597931751238445	7.17520573011689	-3.33622716132145	0.0054473836384159	0.0201134165110741	-2.74948595538337
1:249273-249458	0.595456688683379	3.77370701849665	2.26561532064564	0.0414453322820113	0.102257642265897	-4.71672156182193
17:312831-314218	0.593383963890685	6.69054753690803	5.99842511800719	4.70495336544686e-05	0.000636978301783575	2.06876433339908
2:800244-802964	0.591688210056459	9.40516106363316	4.6334577066951	0.000484233448415438	0.00315992262028266	-0.311661746878265
12:0-1476	0.591259425347251	8.32679156195567	5.06611630533121	0.000225003918539875	0.00182772413829314	0.469274922771002
14:180483-180943	0.590052250454788	6.3879450567625	5.40161966294053	0.000126349966379777	0.00125873174053816	1.05858890776559
2:656994-658312	0.586403897217933	6.91121267884445	6.81640779610172	1.31623828075165e-05	0.000294689025475611	3.37131973177424
3:438596-441054	0.582310741025226	7.96200379016797	6.1279507061448	3.82204572329448e-05	0.00056056670608319	2.28136285964376
13:213240-214095	-0.579542300837073	7.14094146531933	-2.10794983090346	0.0552805762681816	0.127613712793107	-4.98452968732109
2:978950-982070	-0.578899287665863	11.1465528447623	-3.00440135620916	0.0102789438266205	0.0331943874033985	-3.37631155913508
6:472156-475888	0.576290253730342	8.51501471471286	5.28014908709222	0.000155430298581977	0.00147868824596908	0.84695057917737
14:396910-397202	0.576226705104057	6.17599438374678	3.14703545475384	0.00782343074726866	0.0266800889295235	-3.10778004074632
6:377342-378210	0.571522338138041	6.24843689958969	5.75133909857593	7.03969082303016e-05	0.000854472817140213	1.65659763238209
8:295668-296835	0.569966129442027	6.38438479224465	4.69069348710722	0.000436935746881058	0.00296181712486307	-0.20709167418429
3:359232-361663	0.567353579056838	7.51007792233824	5.47635561790976	0.00011134420093951	0.00115799291075171	1.18780615744618
2:982655-986684	0.567289209444699	9.757620729583	5.04879723941886	0.000231903978571121	0.00186939390359621	0.438454410521335
6:95402-95751	0.566264710952963	4.77766001425327	3.25987531225541	0.00630382258558767	0.0225655479673918	-2.89429640379175
4:723945-727695	0.565575541998784	8.27123009674208	5.46473149993523	0.000113549580043994	0.00116415880122774	1.16775845884862
16:71659-73086	0.564633297315681	6.87294614738516	3.85272961893404	0.00204247252080292	0.00929677147399948	-1.7685726037677
20:38490-41072	0.564276078270749	8.05531461438461	4.64237458617846	0.000476528561825578	0.00314727357342207	-0.295346697891977
17:380121-380451	-0.56300509238465	6.18135621122551	-3.14244404291634	0.00789249600940794	0.0267507693423832	-3.11644971756618
8:329570-331327	0.56138226866032	7.43572520550145	6.06559717962355	4.22299216497526e-05	0.000586773648186036	2.17931635425445
7:512722-518680	0.560423537711866	10.8078451053171	5.52748934005242	0.000102163291465134	0.00111221067821837	1.27577389622961
11:317820-319630	0.55881146970402	7.42276746817372	6.15428731205444	3.66494182484206e-05	0.000552882652433316	2.32429835821891
2:761106-766669	0.5553525801853	9.02785184372067	5.52893443646732	0.000101915674107353	0.00111221067821837	1.27825472379843
18:202063-203749	-0.555265307313103	9.21063112868606	-4.74002175913082	0.000400029042985253	0.00283510516370756	-0.11726419563061
16:429354-429695	0.554497615082715	4.82431234012816	1.28863416489023	0.220271669382426	0.365734092559501	-6.18767475814648
15:445991-446951	0.55400906022819	6.45224804002929	5.53136246031142	0.000101501049223238	0.00111221067821837	1.28242231388588
5:629861-630900	0.550761110628488	6.43952113684553	5.47366002440443	0.000111851587970336	0.00115799291075171	1.18315881638267
5:809609-810314	0.550058987232776	6.06888246300711	2.44874427124823	0.0294957581905289	0.0767180311556615	-4.3957063963833
16:84844-85534	0.549475682659066	5.80861851079417	5.93434966549918	5.21892523624386e-05	0.000688898131184189	1.96271059115698
2:998435-999236	0.548440445638565	6.01001955425792	4.31529649008059	0.000863638975478176	0.00498362162898882	-0.899181111660615
13:301887-309314	-0.545530521802998	11.9581110176363	-3.10870709605704	0.0084190213274567	0.0282237667358548	-3.18010576773968
18:180899-182185	0.545356739840677	6.80029268225385	5.16236249401041	0.000190375484744265	0.00166758599687288	0.639849177785926
11:17852-19704	0.541572649514947	7.41548448506259	5.69664910517787	7.70528403677982e-05	0.000904086660315499	1.56420321437116
14:131220-132888	0.540018409190693	7.02105504227984	4.73312846924369	0.000404985280851741	0.00283848571271636	-0.129800284955785
8:380363-383571	0.538774760671208	8.07597340726466	5.41004112764351	0.000124557859503026	0.00125269618700186	1.07318761813249
2:262620-263484	0.537916904248041	6.24188999033466	4.81658719048139	0.000349037018521858	0.00252454172300741	0.0216062496486682
1:1012406-1013010	0.537174216544614	5.70691612666995	3.32699830561835	0.00554434249745456	0.0203292558240001	-2.7670013922632
17:316471-318494	0.535735602301637	7.54827531756085	4.91830660149866	0.000291546822884122	0.0021733973202861	0.205022253042515
12:470316-470693	0.535269999874547	4.77895984200856	1.65523998324442	0.122110008637872	0.235482954599382	-5.69544751959316
11:440785-443297	0.53447332227822	8.8345309183233	5.12047990128394	0.000204704533313625	0.00176469934553285	0.565769100246103
2:708498-711326	0.533122620761289	8.03585819810913	4.18116912422256	0.00110603514643465	0.00609566093702738	-1.14969001482299
5:721500-723929	0.531018177360695	7.62899059842329	5.50624021901573	0.000105878129689431	0.00114089086685755	1.23926179052248
2:1058195-1059511	0.530220507227231	6.9719026725713	4.17446778806061	0.00111984680093117	0.00609566093702738	-1.16224460816844
11:96064-96240	0.529780338424445	4.30695014838948	4.02058110388355	0.0014909644170885	0.00740176403282907	-1.45144567893401
3:395701-398612	0.528210301277374	8.85900546944425	5.16023467607691	0.000191077562141685	0.00166758599687288	0.636091094312505
13:376177-376928	0.527737136730834	5.75857313942373	2.60728001699464	0.0218912061704373	0.059427027547511	-4.1107174573242
16:470011-472805	0.521889176229962	8.59781478246095	5.37949217511064	0.000131188740263113	0.00128273434923933	1.02018468048426
10:543373-545818	0.520798169050816	7.99884628166399	6.72278730785959	1.51584699028898e-05	0.00030488527040799	3.22704120209626
5:220615-222357	0.520658538301166	6.92484734118972	4.5991528114752	0.000515102595147733	0.00329665660894549	-0.374509689028193
3:300860-301771	-0.517747234494127	8.07287678971943	-2.42906974012014	0.0306009603189517	0.0788161319434462	-4.43064706666619
4:641756-642855	0.517006230439283	6.62310410169971	5.54525430508449	9.91625849989854e-05	0.00111221067821837	1.30625134508291
5:791684-791950	-0.514261766994854	5.83989377770243	-3.47153977796833	0.00420713236756521	0.0163335727211355	-2.49242897589044
4:505548-505785	0.513406546523654	4.36852829212986	2.94256179283662	0.0115690671489204	0.036072016018721	-3.49212848035381
4:897898-901435	0.5127473477867	9.16619675720052	5.27438769915414	0.000156972844637193	0.00148002967800782	0.836863247989234
16:75275-77560	0.512570824188391	8.20187679330181	3.9675647040501	0.001646354413111	0.00776138509038044	-1.55144332336245
1:645523-646447	0.511657541070402	6.82734445920399	3.37077475175438	0.00509934994630053	0.019095438096785	-2.68389447679325
8:66133-67895	0.509039464576863	7.46642915512705	3.97828500325978	0.00161364511324989	0.00764129703852865	-1.53120954839571
3:51726-51741	0.508451609284332	2.33559469804227	1.72461147710641	0.108581199560592	0.215493509361739	-5.5930709979904
4:660438-661533	0.506977888632861	6.44083051888443	2.93647928489637	0.0117043269275662	0.0361335279302622	-3.50349698334356
16:392185-406924	-0.503232593007471	10.9600455116667	-4.71716878192582	0.000416706853072778	0.00285741842107048	-0.158845348908505
2:351683-352173	-0.502828390665337	6.95867509929444	-5.22890914978078	0.000169726222068183	0.00155852948264349	0.757081991008455
16:293089-294600	0.502033177285959	6.78656123381467	4.95850359082631	0.000271633577738055	0.00206363351144882	0.277156212705583
12:504845-507441	0.500274045192987	8.07110289387706	5.01370634407347	0.000246570518355309	0.00192872938802375	0.375890842812431
12:130595-131607	0.499684860939317	6.23262385790636	3.26624866146904	0.00622742357259679	0.0223678887505517	-2.88221793430171
14:443843-444713	0.498475674727199	6.23630324279623	1.94169976748761	0.0744510492650029	0.162438652941825	-5.25663589813195
15:134765-135024	0.497318837810877	4.67979588875905	2.82114342588421	0.0145863081026318	0.0431460542195495	-3.71817342482073
16:363235-364088	0.496929701957535	5.94309308332192	6.74179571901987	1.47286841831023e-05	0.00030488527040799	3.25643464765013
16:186687-193137	0.495738462869671	10.7291759165909	5.06901834497796	0.000223868859275474	0.00182772413829314	0.474435564358593
4:770182-772862	0.494036126395655	7.66607281315881	4.46070790391573	0.000661976970651553	0.00393279928922144	-0.629410069550383
6:761598-777626	-0.493321996026646	13.3969084378907	-4.00051335821587	0.00154793083388842	0.00746399525381815	-1.48927676177703
4:695648-698998	0.492698387737851	9.1944021418453	3.68615657218419	0.00279762520419457	0.0119442463929903	-2.08451730797427
7:132997-133960	0.492193085924161	6.49412484278448	3.75936316011733	0.00243574016957645	0.0107620988245721	-1.94554873243161
16:433413-434352	0.491982303413452	6.35849128518865	2.23228594062365	0.0440653703083291	0.107466584400913	-4.7740492974404
2:791363-792644	0.490601233709848	6.63479857252178	4.47774668133093	0.000641771162722825	0.00387943591896208	-0.597932713393308
6:379593-383340	0.490324388320252	9.30243308354025	5.68969899675653	7.79449048874512e-05	0.000904503511660972	1.55243147947241
9:65347-66624	0.487875652994797	7.16599195657657	5.30504232979052	0.000148945604849138	0.00142987780655173	0.890483922253495
12:134516-136296	0.48696951232845	7.03849875191245	4.22073989169734	0.00102798101910268	0.00574363997974828	-1.07562868176515
6:414462-416168	0.486918191064477	7.80820097697116	4.02785143703355	0.00147086127213304	0.0073612772671682	-1.43774608917165
7:123473-125021	0.486504380164193	7.16901861117263	4.68992089026846	0.000437541166172954	0.00296181712486307	-0.208500778569152
2:158260-165902	0.485537354286382	11.090605906246	5.2313144881139	0.000169025257668207	0.00155852948264349	0.761308458419589
8:639813-641586	0.485209909205254	7.58310854987069	5.73058501506445	7.28486233965651e-05	0.000864700160011264	1.6215847423325
9:5-4513	0.483353813880765	9.40572201931136	4.76600740885871	0.000381905564447668	0.00272494781119417	-0.0700561327214508
2:1066400-1074072	0.483136079178042	10.7758263315365	5.11811262593111	0.00020554736695127	0.00176469934553285	0.5615751698671
1:665787-666999	0.483091611756154	6.50823962194034	3.9860935896647	0.00159024020319282	0.00757929648161955	-1.51647564641503
9:5554-7389	0.481245400169275	7.43271148494604	6.00306247348486	4.6698862633604e-05	0.000636978301783575	2.07641714655735
2:387525-389528	-0.480627497723047	9.04455024233556	-2.25096479219253	0.0425783344468372	0.104808207869138	-4.74196580735823
7:223499-223809	0.479926630619272	4.63033138220839	1.79388766437083	0.0964126305219524	0.197309569440275	-5.48825383567625
1:702906-703464	0.479020813253096	5.46364142334531	5.35562175642457	0.000136627037226479	0.00132365276432259	0.978680976913539
16:74346-74897	0.478827201495485	5.49702043358058	4.44148102425471	0.000685570816482812	0.0040371804103083	-0.664964324152499
2:187317-189289	0.478585776747455	7.35290343708569	3.48568222145587	0.00409521983087804	0.0161363885873404	-2.46554519202151
9:92932-93974	0.478027314708729	6.65754171617345	2.92614949084528	0.0119376344717451	0.0366457616341942	-3.52279381676071
9:660567-660823	0.476500796185467	4.500657769286	1.9169290979056	0.0777809429246551	0.167968662021341	-5.29616738981552
7:109157-109193	0.47630668610808	-Inf	2.050275732426	0.0631659825745853	0.143140080684039	-5.08956687785957
1:914341-915916	0.474640151335988	6.83290459903588	3.41970123363124	0.00464447388661927	0.0176423180729135	-2.5909509758354
10:18255-22832	0.473508159047364	9.36727233465464	4.6839695484231	0.000442234057429799	0.00296832454530533	-0.219357411635868
18:163378-168660	0.473098429900546	10.3164676629095	4.93263235490922	0.000284280875081773	0.00214429002918823	0.230752837292296
15:400268-401624	0.471275139667445	6.70218873034556	3.98504096934378	0.00159337482852229	0.00757929648161955	-1.51846160947975
10:40280-43106	0.470450711373305	8.18408540699087	5.21640450465216	0.000173419659374788	0.001578716899136	0.735097503509878
8:635860-638403	0.468453533367091	8.59495868253381	5.1651057970298	0.000189474305145052	0.00166758599687288	0.644693438512966
2:993926-995444	0.468015670428545	6.92460062121856	4.03660277052915	0.00144703181298716	0.0073113186340404	-1.42126029895001
5:758579-760015	0.467313630548748	7.21906582520906	3.83737629962192	0.00210238089912724	0.00952838725098012	-1.79765082249202
2:393049-397784	0.466990682038256	8.54046667416488	6.16111006720666	3.62536339704406e-05	0.000552882652433316	2.33540509278164
2:45095-45865	0.46657505791916	7.57829873265448	4.83774192635193	0.000336176483395671	0.00244829218252295	0.0598539928454054
14:317015-320214	0.465581072811154	8.06460104757901	5.04078877532292	0.000235168988645236	0.00188135190916188	0.424189864335266
2:690122-691892	0.465504305577407	6.90371569421795	3.81781334047712	0.00218132771327994	0.00980205134137709	-1.83471633661074
15:22-1698	0.463826942531079	7.06071651669473	3.69674509849384	0.00274206821736243	0.0117708294208729	-2.06440810945245
4:922606-922815	0.463122320408191	4.14970328091267	1.79078887477639	0.0969297732231931	0.197602008732996	-5.49299553666958
8:0-2184	0.458960834152308	8.49600138073424	3.66516077258859	0.00291120335729752	0.012346308214081	-2.12439899123154
12:354358-356545	0.456676014000585	7.43913415652197	3.86598007165783	0.00199217449004476	0.00910708338306174	-1.7434854936302
16:286024-289521	0.456282136091122	9.34864482827225	4.10261161228232	0.00127960616929184	0.00659153226718141	-1.29707661987583
3:214612-214709	0.456164017661377	3.45270584603509	1.53989863082088	0.147871590771262	0.272993706039253	-5.85954989238842
11:68123-69360	0.455839089870805	6.37959374638108	4.11051056230794	0.00126095177883879	0.00652727979634198	-1.2822363577141
1:430327-434540	0.455452921559058	9.0092504024183	3.76491235714777	0.00241033616746695	0.0106946008102735	-1.93502119590313
3:542049-543142	0.45239999065466	6.52419360039695	4.87255016389201	0.000316078901935549	0.00233412112198559	0.122670773074828
